Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Liga II,2021/2022,2021-09-26T08:00:00+00:00,Ripensia Timisoara,Concordia,0,1,AwayWin
Romania,Liga II,2021/2022,2021-09-26T08:00:00+00:00,ACS Sirineasa,FC Politehnica Timisoara,2,1,HomeWin
Romania,Liga II,2021/2022,2021-09-26T08:00:00+00:00,Unirea Slobozia,AFC Hermannstadt,0,1,AwayWin
Romania,Liga II,2021/2022,2021-09-28T14:00:00+00:00,Dunarea Calarasi,Politehnica Iasi,2,3,AwayWin
Romania,Liga II,2021/2022,2021-09-30T14:00:00+00:00,Concordia,Unirea Dej,1,0,HomeWin
Romania,Liga II,2021/2022,2021-10-01T13:00:00+00:00,AFC Hermannstadt,Ripensia Timisoara,2,2,Draw
Romania,Liga II,2021/2022,2021-10-02T08:00:00+00:00,FC Astra Giurgiu,Corona Brasov,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-02T08:00:00+00:00,Politehnica Iasi,Metaloglobus,0,1,AwayWin
Romania,Liga II,2021/2022,2021-10-02T08:00:00+00:00,SCM Gloria Buzau,ACS Sirineasa,1,1,Draw
Romania,Liga II,2021/2022,2021-10-02T08:00:00+00:00,Unirea Constanta,Csikszereda,1,2,AwayWin
Romania,Liga II,2021/2022,2021-10-02T08:30:00+00:00,CSA Steaua Bucuresti,Dunarea Calarasi,3,0,HomeWin
Romania,Liga II,2021/2022,2021-10-02T11:00:00+00:00,Universitatea Cluj,Unirea Slobozia,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-02T12:00:00+00:00,FC Politehnica Timisoara,Braila,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-03T08:00:00+00:00,Petrolul Ploiesti,Viitorul Selimbar,3,0,HomeWin
Romania,Liga II,2021/2022,2021-10-14T14:30:00+00:00,Csikszereda,Politehnica Iasi,3,1,HomeWin
Romania,Liga II,2021/2022,2021-10-15T14:30:00+00:00,Ripensia Timisoara,Universitatea Cluj,0,3,AwayWin
Romania,Liga II,2021/2022,2021-10-16T08:00:00+00:00,Dunarea Calarasi,Metaloglobus,0,1,AwayWin
Romania,Liga II,2021/2022,2021-10-16T08:00:00+00:00,ACS Sirineasa,Unirea Constanta,2,1,HomeWin
Romania,Liga II,2021/2022,2021-10-16T08:00:00+00:00,Unirea Slobozia,FC Politehnica Timisoara,1,0,HomeWin
Romania,Liga II,2021/2022,2021-10-16T08:00:00+00:00,Viitorul Selimbar,Concordia,1,0,HomeWin
Romania,Liga II,2021/2022,2021-10-16T08:00:00+00:00,Braila,SCM Gloria Buzau,0,7,AwayWin
Romania,Liga II,2021/2022,2021-10-16T12:00:00+00:00,CSA Steaua Bucuresti,FC Astra Giurgiu,1,1,Draw
Romania,Liga II,2021/2022,2021-10-17T09:30:00+00:00,Corona Brasov,Petrolul Ploiesti,0,4,AwayWin
Romania,Liga II,2021/2022,2021-10-18T12:30:00+00:00,Unirea Dej,AFC Hermannstadt,1,1,Draw
Romania,Liga II,2021/2022,2021-10-21T16:30:00+00:00,Petrolul Ploiesti,CSA Steaua Bucuresti,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-22T12:30:00+00:00,SCM Gloria Buzau,Unirea Slobozia,1,1,Draw
Romania,Liga II,2021/2022,2021-10-23T08:00:00+00:00,FC Astra Giurgiu,Dunarea Calarasi,3,0,HomeWin
Romania,Liga II,2021/2022,2021-10-23T08:00:00+00:00,Politehnica Iasi,ACS Sirineasa,1,3,AwayWin
Romania,Liga II,2021/2022,2021-10-23T08:00:00+00:00,Metaloglobus,Csikszereda,1,1,Draw
Romania,Liga II,2021/2022,2021-10-23T08:00:00+00:00,Unirea Constanta,Braila,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-23T09:30:00+00:00,AFC Hermannstadt,Viitorul Selimbar,3,2,HomeWin
Romania,Liga II,2021/2022,2021-10-23T12:00:00+00:00,FC Politehnica Timisoara,Ripensia Timisoara,1,3,AwayWin
Romania,Liga II,2021/2022,2021-10-24T09:30:00+00:00,Universitatea Cluj,Unirea Dej,3,1,HomeWin
Romania,Liga II,2021/2022,2021-10-25T12:30:00+00:00,Concordia,Corona Brasov,2,1,HomeWin
Romania,Liga II,2021/2022,2021-10-29T14:30:00+00:00,CSA Steaua Bucuresti,Concordia,0,0,Draw
Romania,Liga II,2021/2022,2021-10-30T08:00:00+00:00,ACS Sirineasa,Metaloglobus,0,0,Draw
Romania,Liga II,2021/2022,2021-10-30T08:00:00+00:00,Unirea Slobozia,Unirea Constanta,2,0,HomeWin
Romania,Liga II,2021/2022,2021-10-30T08:00:00+00:00,Braila,Politehnica Iasi,0,2,AwayWin
Romania,Liga II,2021/2022,2021-10-30T10:00:00+00:00,Corona Brasov,AFC Hermannstadt,1,2,AwayWin
Romania,Liga II,2021/2022,2021-10-31T09:00:00+00:00,Dunarea Calarasi,Csikszereda,0,2,AwayWin
Romania,Liga II,2021/2022,2021-10-31T09:00:00+00:00,Ripensia Timisoara,SCM Gloria Buzau,0,0,Draw
Romania,Liga II,2021/2022,2021-10-31T10:30:00+00:00,FC Astra Giurgiu,Petrolul Ploiesti,1,2,AwayWin
Romania,Liga II,2021/2022,2021-10-31T11:00:00+00:00,Unirea Dej,FC Politehnica Timisoara,2,0,HomeWin
Romania,Liga II,2021/2022,2021-11-01T13:30:00+00:00,Viitorul Selimbar,Universitatea Cluj,4,2,HomeWin
Romania,Liga II,2021/2022,2021-11-06T09:00:00+00:00,Politehnica Iasi,Unirea Slobozia,3,1,HomeWin
Romania,Liga II,2021/2022,2021-11-06T09:00:00+00:00,Metaloglobus,Braila,2,1,HomeWin
Romania,Liga II,2021/2022,2021-11-06T09:00:00+00:00,Csikszereda,ACS Sirineasa,3,1,HomeWin
Romania,Liga II,2021/2022,2021-11-06T09:00:00+00:00,SCM Gloria Buzau,Unirea Dej,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-06T09:00:00+00:00,Unirea Constanta,Ripensia Timisoara,0,2,AwayWin
Romania,Liga II,2021/2022,2021-11-06T10:30:00+00:00,Petrolul Ploiesti,Dunarea Calarasi,4,1,HomeWin
Romania,Liga II,2021/2022,2021-11-06T12:00:00+00:00,FC Politehnica Timisoara,Viitorul Selimbar,1,1,Draw
Romania,Liga II,2021/2022,2021-11-06T13:00:00+00:00,AFC Hermannstadt,CSA Steaua Bucuresti,0,1,AwayWin
Romania,Liga II,2021/2022,2021-11-08T15:30:00+00:00,Universitatea Cluj,Corona Brasov,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-09T18:30:00+00:00,Concordia,FC Astra Giurgiu,2,1,HomeWin
Romania,Liga II,2021/2022,2021-11-18T18:30:00+00:00,Petrolul Ploiesti,Concordia,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-20T09:00:00+00:00,Dunarea Calarasi,ACS Sirineasa,0,2,AwayWin
Romania,Liga II,2021/2022,2021-11-20T09:00:00+00:00,Ripensia Timisoara,Politehnica Iasi,0,0,Draw
Romania,Liga II,2021/2022,2021-11-20T09:00:00+00:00,Unirea Dej,Unirea Constanta,2,1,HomeWin
Romania,Liga II,2021/2022,2021-11-20T09:00:00+00:00,Unirea Slobozia,Metaloglobus,1,1,Draw
Romania,Liga II,2021/2022,2021-11-20T09:00:00+00:00,Braila,Csikszereda,1,5,AwayWin
Romania,Liga II,2021/2022,2021-11-20T10:30:00+00:00,Corona Brasov,FC Politehnica Timisoara,0,1,AwayWin
Romania,Liga II,2021/2022,2021-11-21T09:30:00+00:00,Viitorul Selimbar,SCM Gloria Buzau,2,1,HomeWin
Romania,Liga II,2021/2022,2021-11-21T12:00:00+00:00,FC Astra Giurgiu,AFC Hermannstadt,0,5,AwayWin
Romania,Liga II,2021/2022,2021-11-23T15:00:00+00:00,CSA Steaua Bucuresti,Universitatea Cluj,0,1,AwayWin
Romania,Liga II,2021/2022,2021-11-25T15:00:00+00:00,SCM Gloria Buzau,Corona Brasov,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-25T17:30:00+00:00,Concordia,Dunarea Calarasi,0,0,Draw
Romania,Liga II,2021/2022,2021-11-26T15:30:00+00:00,AFC Hermannstadt,Petrolul Ploiesti,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-27T09:00:00+00:00,Politehnica Iasi,Unirea Dej,0,0,Draw
Romania,Liga II,2021/2022,2021-11-27T09:00:00+00:00,ACS Sirineasa,Braila,1,0,HomeWin
Romania,Liga II,2021/2022,2021-11-27T09:00:00+00:00,Metaloglobus,Ripensia Timisoara,0,1,AwayWin
Romania,Liga II,2021/2022,2021-11-27T09:00:00+00:00,Csikszereda,Unirea Slobozia,0,0,Draw
Romania,Liga II,2021/2022,2021-11-27T09:00:00+00:00,Unirea Constanta,Viitorul Selimbar,1,1,Draw
Romania,Liga II,2021/2022,2021-11-28T10:00:00+00:00,FC Politehnica Timisoara,CSA Steaua Bucuresti,2,1,HomeWin
Romania,Liga II,2021/2022,2021-11-30T15:30:00+00:00,Universitatea Cluj,FC Astra Giurgiu,1,2,AwayWin
Romania,Liga II,2021/2022,2021-12-03T15:00:00+00:00,Concordia,AFC Hermannstadt,0,0,Draw
Romania,Liga II,2021/2022,2021-12-04T09:00:00+00:00,Dunarea Calarasi,Braila,3,1,HomeWin
Romania,Liga II,2021/2022,2021-12-04T09:00:00+00:00,Unirea Slobozia,ACS Sirineasa,2,0,HomeWin
Romania,Liga II,2021/2022,2021-12-04T09:00:00+00:00,Viitorul Selimbar,Politehnica Iasi,0,0,Draw
Romania,Liga II,2021/2022,2021-12-04T09:00:00+00:00,Corona Brasov,Unirea Constanta,4,2,HomeWin
Romania,Liga II,2021/2022,2021-12-04T10:00:00+00:00,FC Astra Giurgiu,FC Politehnica Timisoara,0,2,AwayWin
Romania,Liga II,2021/2022,2021-12-04T10:00:00+00:00,Unirea Dej,Metaloglobus,1,0,HomeWin
Romania,Liga II,2021/2022,2021-12-04T10:30:00+00:00,CSA Steaua Bucuresti,SCM Gloria Buzau,1,0,HomeWin
Romania,Liga II,2021/2022,2021-12-06T13:30:00+00:00,Ripensia Timisoara,Csikszereda,1,2,AwayWin
Romania,Liga II,2021/2022,2021-12-07T15:00:00+00:00,Petrolul Ploiesti,Universitatea Cluj,1,0,HomeWin
Romania,Liga II,2021/2022,2022-02-24T18:00:00+00:00,FC Politehnica Timisoara,Petrolul Ploiesti,0,3,AwayWin
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,Politehnica Iasi,Corona Brasov,1,1,Draw
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,ACS Sirineasa,Ripensia Timisoara,0,0,Draw
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,Metaloglobus,Viitorul Selimbar,1,0,HomeWin
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,Csikszereda,Unirea Dej,2,0,HomeWin
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,SCM Gloria Buzau,FC Astra Giurgiu,4,1,HomeWin
Romania,Liga II,2021/2022,2022-02-26T09:00:00+00:00,Braila,Unirea Slobozia,0,3,AwayWin
Romania,Liga II,2021/2022,2022-02-26T10:30:00+00:00,Unirea Constanta,CSA Steaua Bucuresti,0,5,AwayWin
Romania,Liga II,2021/2022,2022-02-27T16:30:00+00:00,AFC Hermannstadt,Dunarea Calarasi,6,0,HomeWin
Romania,Liga II,2021/2022,2022-02-28T18:00:00+00:00,Universitatea Cluj,Concordia,4,0,HomeWin
Romania,Liga II,2021/2022,2022-03-04T15:30:00+00:00,CSA Steaua Bucuresti,Politehnica Iasi,3,1,HomeWin
Romania,Liga II,2021/2022,2022-03-05T09:00:00+00:00,FC Astra Giurgiu,Unirea Constanta,2,3,AwayWin
Romania,Liga II,2021/2022,2022-03-05T09:00:00+00:00,Dunarea Calarasi,Unirea Slobozia,0,8,AwayWin
Romania,Liga II,2021/2022,2022-03-05T09:00:00+00:00,Ripensia Timisoara,Braila,1,0,HomeWin
Romania,Liga II,2021/2022,2022-03-05T09:00:00+00:00,Unirea Dej,ACS Sirineasa,1,0,HomeWin
Romania,Liga II,2021/2022,2022-03-05T09:00:00+00:00,Corona Brasov,Metaloglobus,0,2,AwayWin
Romania,Liga II,2021/2022,2022-03-05T10:30:00+00:00,Viitorul Selimbar,Csikszereda,0,3,AwayWin
Romania,Liga II,2021/2022,2022-03-05T15:30:00+00:00,Petrolul Ploiesti,SCM Gloria Buzau,0,0,Draw
Romania,Liga II,2021/2022,2022-03-06T10:30:00+00:00,Concordia,FC Politehnica Timisoara,0,0,Draw
Romania,Liga II,2021/2022,2022-03-08T17:00:00+00:00,AFC Hermannstadt,Universitatea Cluj,0,2,AwayWin
Romania,Liga II,2021/2022,2022-03-10T17:30:00+00:00,Unirea Constanta,Petrolul Ploiesti,2,3,AwayWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,Politehnica Iasi,FC Astra Giurgiu,3,1,HomeWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,ACS Sirineasa,Viitorul Selimbar,1,0,HomeWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,Metaloglobus,CSA Steaua Bucuresti,1,3,AwayWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,FC Politehnica Timisoara,AFC Hermannstadt,1,2,AwayWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,Csikszereda,Corona Brasov,1,1,Draw
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,SCM Gloria Buzau,Concordia,0,1,AwayWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,Unirea Slobozia,Ripensia Timisoara,1,0,HomeWin
Romania,Liga II,2021/2022,2022-03-12T12:00:00+00:00,Braila,Unirea Dej,0,1,AwayWin
Romania,Liga II,2021/2022,2022-03-13T09:30:00+00:00,Universitatea Cluj,Dunarea Calarasi,3,0,HomeWin
Romania,Liga II,2021/2022,2022-03-19T09:00:00+00:00,Ripensia Timisoara,Brasov Steagul Renaste,2,3,AwayWin
Romania,Liga II,2021/2022,2022-03-19T09:00:00+00:00,SCM Gloria Buzau,ACS Sirineasa,6,2,HomeWin
Romania,Liga II,2021/2022,2022-03-19T09:00:00+00:00,Viitorul Selimbar,Politehnica Iasi,0,0,Draw
Romania,Liga II,2021/2022,2022-03-19T09:00:00+00:00,Braila,Metaloglobus,1,4,AwayWin
Romania,Liga II,2021/2022,2022-03-19T09:00:00+00:00,Unirea Constanta,Unirea Dej,1,2,AwayWin
Romania,Liga II,2021/2022,2022-03-19T12:00:00+00:00,FC Politehnica Timisoara,Dunarea Calarasi,3,0,HomeWin
Romania,Liga II,2021/2022,2022-03-19T15:30:00+00:00,Petrolul Ploiesti,Universitatea Cluj,0,0,Draw
Romania,Liga II,2021/2022,2022-03-20T09:30:00+00:00,AFC Hermannstadt,Unirea Slobozia,2,0,HomeWin
Romania,Liga II,2021/2022,2022-03-21T16:00:00+00:00,Concordia,CSA Steaua Bucuresti,2,2,Draw
Romania,Liga II,2021/2022,2022-03-31T16:30:00+00:00,AFC Hermannstadt,Concordia,2,1,HomeWin
Romania,Liga II,2021/2022,2022-04-02T08:00:00+00:00,FC Astra Giurgiu,Ripensia Timisoara,1,3,AwayWin
Romania,Liga II,2021/2022,2022-04-02T08:00:00+00:00,Dunarea Calarasi,Viitorul Selimbar,0,5,AwayWin
Romania,Liga II,2021/2022,2022-04-02T08:00:00+00:00,Politehnica Iasi,Braila,1,0,HomeWin
Romania,Liga II,2021/2022,2022-04-02T08:00:00+00:00,ACS Sirineasa,Unirea Constanta,3,3,Draw
Romania,Liga II,2021/2022,2022-04-02T08:00:00+00:00,Csikszereda,FC Politehnica Timisoara,3,0,HomeWin
Romania,Liga II,2021/2022,2022-04-02T11:30:00+00:00,CSA Steaua Bucuresti,Petrolul Ploiesti,2,1,HomeWin
Romania,Liga II,2021/2022,2022-04-03T08:00:00+00:00,Brasov Steagul Renaste,SCM Gloria Buzau,3,4,AwayWin
Romania,Liga II,2021/2022,2022-04-03T10:30:00+00:00,Unirea Slobozia,Universitatea Cluj,2,2,Draw
Romania,Liga II,2021/2022,2022-04-06T13:30:00+00:00,Concordia,Unirea Slobozia,1,0,HomeWin
Romania,Liga II,2021/2022,2022-04-06T16:00:00+00:00,Petrolul Ploiesti,AFC Hermannstadt,0,0,Draw
Romania,Liga II,2021/2022,2022-04-07T16:30:00+00:00,Universitatea Cluj,CSA Steaua Bucuresti,1,0,HomeWin
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,Metaloglobus,Politehnica Iasi,1,1,Draw
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,SCM Gloria Buzau,FC Astra Giurgiu,5,0,HomeWin
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,Unirea Dej,ACS Sirineasa,1,2,AwayWin
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,Viitorul Selimbar,Csikszereda,3,2,HomeWin
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,Braila,Dunarea Calarasi,1,0,HomeWin
Romania,Liga II,2021/2022,2022-04-09T08:00:00+00:00,Unirea Constanta,Brasov Steagul Renaste,0,3,AwayWin
Romania,Liga II,2021/2022,2022-04-09T11:30:00+00:00,Concordia,Petrolul Ploiesti,0,1,AwayWin
Romania,Liga II,2021/2022,2022-04-10T12:00:00+00:00,Unirea Slobozia,CSA Steaua Bucuresti,0,0,Draw
Romania,Liga II,2021/2022,2022-04-12T16:00:00+00:00,AFC Hermannstadt,Universitatea Cluj,0,0,Draw
Romania,Liga II,2021/2022,2022-04-16T08:00:00+00:00,FC Astra Giurgiu,Unirea Constanta,1,2,AwayWin
Romania,Liga II,2021/2022,2022-04-16T08:00:00+00:00,Dunarea Calarasi,Metaloglobus,0,3,AwayWin
Romania,Liga II,2021/2022,2022-04-16T08:00:00+00:00,Ripensia Timisoara,SCM Gloria Buzau,0,1,AwayWin
Romania,Liga II,2021/2022,2022-04-16T08:00:00+00:00,Csikszereda,Braila,5,0,HomeWin
Romania,Liga II,2021/2022,2022-04-16T08:00:00+00:00,Brasov Steagul Renaste,Unirea Dej,0,2,AwayWin
Romania,Liga II,2021/2022,2022-04-16T09:30:00+00:00,FC Politehnica Timisoara,Viitorul Selimbar,1,2,AwayWin
Romania,Liga II,2021/2022,2022-04-17T09:30:00+00:00,Petrolul Ploiesti,Unirea Slobozia,3,1,HomeWin
Romania,Liga II,2021/2022,2022-04-17T14:30:00+00:00,CSA Steaua Bucuresti,AFC Hermannstadt,1,4,AwayWin
Romania,Liga II,2021/2022,2022-04-18T14:30:00+00:00,Universitatea Cluj,Concordia,3,1,HomeWin
Romania,Liga II,2021/2022,2022-04-21T14:30:00+00:00,Unirea Slobozia,AFC Hermannstadt,0,0,Draw
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,Politehnica Iasi,Dunarea Calarasi,2,0,HomeWin
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,ACS Sirineasa,Brasov Steagul Renaste,1,2,AwayWin
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,Metaloglobus,Csikszereda,1,3,AwayWin
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,Unirea Dej,FC Astra Giurgiu,1,0,HomeWin
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,Braila,FC Politehnica Timisoara,2,4,AwayWin
Romania,Liga II,2021/2022,2022-04-22T08:00:00+00:00,Unirea Constanta,Ripensia Timisoara,2,1,HomeWin
Romania,Liga II,2021/2022,2022-04-23T13:00:00+00:00,CSA Steaua Bucuresti,Concordia,3,0,HomeWin
Romania,Liga II,2021/2022,2022-04-26T16:00:00+00:00,Universitatea Cluj,Petrolul Ploiesti,3,1,HomeWin
Romania,Liga II,2021/2022,2022-04-28T17:00:00+00:00,Concordia,AFC Hermannstadt,1,3,AwayWin
Romania,Liga II,2021/2022,2022-04-30T08:00:00+00:00,FC Astra Giurgiu,ACS Sirineasa,0,6,AwayWin
Romania,Liga II,2021/2022,2022-04-30T08:00:00+00:00,Ripensia Timisoara,Unirea Dej,1,4,AwayWin
Romania,Liga II,2021/2022,2022-04-30T08:00:00+00:00,Csikszereda,Politehnica Iasi,3,0,HomeWin
Romania,Liga II,2021/2022,2022-04-30T08:00:00+00:00,SCM Gloria Buzau,Unirea Constanta,4,1,HomeWin
Romania,Liga II,2021/2022,2022-04-30T08:00:00+00:00,Viitorul Selimbar,Braila,6,0,HomeWin
Romania,Liga II,2021/2022,2022-04-30T09:00:00+00:00,FC Politehnica Timisoara,Metaloglobus,1,1,Draw
Romania,Liga II,2021/2022,2022-04-30T12:00:00+00:00,Universitatea Cluj,Unirea Slobozia,1,2,AwayWin
Romania,Liga II,2021/2022,2022-05-01T11:30:00+00:00,Petrolul Ploiesti,CSA Steaua Bucuresti,0,0,Draw
Romania,Liga II,2021/2022,2022-05-04T13:30:00+00:00,Unirea Slobozia,Concordia,1,1,Draw
Romania,Liga II,2021/2022,2022-05-04T16:00:00+00:00,CSA Steaua Bucuresti,Universitatea Cluj,0,2,AwayWin
Romania,Liga II,2021/2022,2022-05-05T17:00:00+00:00,AFC Hermannstadt,Petrolul Ploiesti,1,1,Draw
Romania,Liga II,2021/2022,2022-05-07T08:00:00+00:00,Dunarea Calarasi,Csikszereda,2,6,AwayWin
Romania,Liga II,2021/2022,2022-05-07T08:00:00+00:00,ACS Sirineasa,Ripensia Timisoara,0,2,AwayWin
Romania,Liga II,2021/2022,2022-05-07T08:00:00+00:00,Metaloglobus,Viitorul Selimbar,1,1,Draw
Romania,Liga II,2021/2022,2022-05-07T08:00:00+00:00,Unirea Dej,SCM Gloria Buzau,3,0,HomeWin
Romania,Liga II,2021/2022,2022-05-07T08:00:00+00:00,Brasov Steagul Renaste,FC Astra Giurgiu,6,1,HomeWin
Romania,Liga II,2021/2022,2022-05-07T09:45:00+00:00,Politehnica Iasi,FC Politehnica Timisoara,3,1,HomeWin
Romania,Liga II,2021/2022,2022-05-08T09:00:00+00:00,CSA Steaua Bucuresti,Unirea Slobozia,2,0,HomeWin
Romania,Liga II,2021/2022,2022-05-09T14:30:00+00:00,Petrolul Ploiesti,Concordia,2,0,HomeWin
Romania,Liga II,2021/2022,2022-05-10T16:30:00+00:00,Universitatea Cluj,AFC Hermannstadt,1,2,AwayWin
Romania,Liga II,2021/2022,2022-05-14T11:00:00+00:00,FC Politehnica Timisoara,Brasov Steagul Renaste,1,2,AwayWin
Romania,Liga II,2021/2022,2022-05-15T13:00:00+00:00,AFC Hermannstadt,CSA Steaua Bucuresti,0,0,Draw
Romania,Liga II,2021/2022,2022-05-15T13:00:00+00:00,Concordia,Universitatea Cluj,1,0,HomeWin
Romania,Liga II,2021/2022,2022-05-15T13:00:00+00:00,Unirea Slobozia,Petrolul Ploiesti,0,0,Draw
Romania,Liga II,2021/2022,2022-05-21T09:30:00+00:00,Brasov Steagul Renaste,FC Politehnica Timisoara,1,0,HomeWin
